,Date,SecuritiesCode,Close,AdjustedClose,ExpectedDividend,MovingAvg_5Day,ExpMovingAvg_5Day,Volatility_5Day
1227972,2017-02-13,7205,1336.0,1336.0,0,1295.0,1303.5582104982043,0.0215488937301662
1227973,2017-02-14,7205,1335.0,1335.0,0,1309.2,1314.038806998803,0.0203110741639791
1227974,2017-02-15,7205,1350.0,1350.0,0,1324.8,1326.0258713325354,0.0201502736041283
1228926,2017-01-12,7211,679.0,679.0,0,694.2,688.5720164609055,0.0262623925849766
1228927,2017-01-13,7211,674.0,674.0,0,685.0,683.7146776406037,0.0141540075109129
1228928,2017-01-16,7211,657.0,657.0,0,676.2,674.8097850937359,0.0138750810207595
1228929,2017-01-17,7211,650.0,650.0,0,669.6,666.5398567291572,0.0118116966640431
1228930,2017-01-18,7211,647.0,647.0,0,661.4,660.0265711527716,0.0080889030086639
1228931,2017-01-19,7211,665.0,665.0,0,658.6,661.6843807685144,0.0194264816284293
1228932,2017-01-20,7211,665.0,665.0,0,656.8,662.7895871790097,0.0194009937542041
1228933,2017-01-23,7211,651.0,651.0,0,655.6,658.8597247860065,0.0182004702723301
1228934,2017-01-24,7211,631.0,631.0,0,651.8,649.5731498573377,0.0224987686324505
1228935,2017-01-25,7211,629.0,629.0,0,648.2,642.7154332382252,0.0225291952274244
1228936,2017-01-26,7211,635.0,635.0,0,642.2,640.1436221588168,0.0165863346864324
1228937,2017-01-27,7211,641.0,641.0,0,637.4,640.4290814392112,0.0183359800096722
1228938,2017-01-30,7211,639.0,639.0,0,635.0,639.9527209594742,0.0166046981110368
1228939,2017-01-31,7211,613.0,613.0,0,631.4,630.9684806396494,0.0209549211435952
1228940,2017-02-01,7211,689.0,689.0,0,643.4,650.312320426433,0.0589782649887842
1228941,2017-02-02,7211,676.0,676.0,0,651.6,658.8748802842887,0.0613671321660709
1228942,2017-02-03,7211,680.0,680.0,0,659.4,665.9165868561925,0.0614315060275996
1228943,2017-02-06,7211,677.0,677.0,0,667.0,669.6110579041283,0.0615130038430349
1228944,2017-02-07,7211,669.0,669.0,0,678.2,669.4073719360856,0.056325290084549
1228945,2017-02-08,7211,669.0,669.0,0,674.2,669.2715812907238,0.0098100804223092
1228946,2017-02-09,7211,684.0,684.0,0,675.8,674.181054193816,0.0128419244202029
1228947,2017-02-10,7211,688.0,688.0,0,677.4,678.787369462544,0.0128372098993485
1228948,2017-02-13,7211,695.0,695.0,0,681.0,684.1915796416961,0.0125672905642196
1228949,2017-02-14,7211,681.0,681.0,0,683.4,683.1277197611307,0.0156448507459377
1228950,2017-02-15,7211,696.0,696.0,0,688.8,687.4184798407539,0.0173483434671206
1229902,2017-01-12,7220,3270.0,1635.0,0,1655.0,1650.0205761316877,0.0246677226480349
1229903,2017-01-13,7220,3290.0,1645.0,0,1661.0,1648.3470507544585,0.0243558931143594
1229904,2017-01-16,7220,3140.0,1570.0,0,1641.5,1622.231367169639,0.0267805244941079
1229905,2017-01-17,7220,3115.0,1557.5,0,1612.5,1600.6542447797597,0.0202635454171149
1229906,2017-01-18,7220,3115.0,1557.5,0,1593.0,1586.2694965198398,0.0205495790976406
1229907,2017-01-19,7220,3200.0,1600.0,0,1586.0,1590.8463310132263,0.0269712996949772
1229908,2017-01-20,7220,3160.0,1580.0,0,1573.0,1587.2308873421512,0.0264548274552061
1229909,2017-01-23,7220,3110.0,1555.0,0,1570.0,1576.487258228101,0.0171962768022525
1229910,2017-01-24,7220,3080.0,1540.0,0,1566.5,1564.324838818734,0.0173623327013226
1229911,2017-01-25,7220,3150.0,1575.0,0,1570.0,1567.883225879156,0.0206845298351766
1229912,2017-01-26,7220,3130.0,1565.0,0,1563.0,1566.9221505861042,0.0154460544376163
1229913,2017-01-27,7220,3140.0,1570.0,0,1561.0,1567.9481003907365,0.0149670333305092
1229914,2017-01-30,7220,3135.0,1567.5,0,1563.5,1567.7987335938244,0.0126436710612885
1229915,2017-01-31,7220,3110.0,1555.0,0,1566.5,1563.5324890625498,0.0122843947400488
1229916,2017-02-01,7220,3140.0,1570.0,0,1565.5,1565.6883260416998,0.0072028968859245
1229917,2017-02-02,7220,3035.0,1517.5,0,1556.0,1549.6255506944667,0.0168505100755312
1229918,2017-02-03,7220,3055.0,1527.5,0,1547.5,1542.2503671296445,0.0173788149119531
1229919,2017-02-06,7220,3075.0,1537.5,0,1541.5,1540.6669114197632,0.0181939087454073
1229920,2017-02-07,7220,3015.0,1507.5,0,1532.0,1529.6112742798423,0.0195605557741262
1229921,2017-02-08,7220,3045.0,1522.5,0,1522.5,1527.240849519895,0.019621723691511
1229922,2017-02-09,7220,3000.0,1500.0,0,1519.0,1518.1605663465966,0.0138456158178514
1229923,2017-02-10,7220,3115.0,1557.5,0,1525.0,1531.2737108977312,0.0228579462042637
1229924,2017-02-13,7220,3140.0,1570.0,0,1531.5,1544.1824739318208,0.022909642872255
1229925,2017-02-14,7220,3145.0,1572.5,0,1544.5,1553.6216492878807,0.0190049665418125
1229926,2017-02-15,7220,2900.0,1450.0,0,1530.0,1519.081099525254,0.0441722611116306
1230878,2017-01-12,7222,1126.0,1126.0,0,1154.8,1150.6831275720167,0.0075796334230651
1230879,2017-01-13,7222,1130.0,1130.0,0,1144.0,1143.7887517146778,0.0101257304029663
1230880,2017-01-16,7222,1110.0,1110.0,0,1132.2,1132.525834476452,0.010791959195002
1230881,2017-01-17,7222,1082.0,1082.0,0,1119.0,1115.683889650968,0.0125025200736625
1230882,2017-01-18,7222,1094.0,1094.0,0,1108.4,1108.455926433979,0.0158088562873383
1230883,2017-01-19,7222,1112.0,1112.0,0,1105.6,1109.6372842893193,0.0183090265934149
1230884,2017-01-20,7222,1111.0,1111.0,0,1101.8,1110.0915228595463,0.0180479521237544
1230885,2017-01-23,7222,1085.0,1085.0,0,1096.8,1101.7276819063643,0.0193552955601945
1230886,2017-01-24,7222,1068.0,1068.0,0,1094.0,1090.4851212709095,0.0170662377890337
1230887,2017-01-25,7222,1083.0,1083.0,0,1091.8,1087.990080847273,0.0176875483782979
1230888,2017-01-26,7222,1093.0,1093.0,0,1088.0,1089.660053898182,0.0160512748109379
1230889,2017-01-27,7222,1093.0,1093.0,0,1084.4,1090.773369265455,0.01609195790621
1230890,2017-01-30,7222,1089.0,1089.0,0,1085.2,1090.1822461769698,0.0116096197340708
1230891,2017-01-31,7222,1071.0,1071.0,0,1085.8,1083.78816411798,0.0119233309026058
1230892,2017-02-01,7222,1086.0,1086.0,0,1086.4,1084.52544274532,0.0119124491778728
1230893,2017-02-02,7222,1058.0,1058.0,0,1079.4,1075.68362849688,0.015452599191373
1230894,2017-02-03,7222,1074.0,1074.0,0,1075.6,1075.1224189979202,0.0182398212141979
1230895,2017-02-06,7222,1067.0,1067.0,0,1071.2,1072.4149459986136,0.0182912564850706
1230896,2017-02-07,7222,1060.0,1060.0,0,1069.0,1068.2766306657425,0.0170719146593372
1230897,2017-02-08,7222,1061.0,1061.0,0,1064.0,1065.851087110495,0.0148835769376566
1230898,2017-02-09,7222,1036.0,1036.0,0,1059.6,1055.90072474033,0.0140758763069229
1230899,2017-02-10,7222,1115.0,1115.0,0,1067.8,1075.6004831602202,0.0379973788053783
1230900,2017-02-13,7222,1122.0,1122.0,0,1078.8,1091.0669887734805,0.0372393539453319
1230901,2017-02-14,7222,1105.0,1105.0,0,1087.8,1095.711325848987,0.038393946848781
1230902,2017-02-15,7222,1109.0,1109.0,0,1097.4,1100.1408838993248,0.0382841711987824
1231854,2017-01-12,7224,1078.0,1078.0,0,1091.2,1090.8806584362142,0.0121233260576803
1231855,2017-01-13,7224,1080.0,1080.0,0,1088.4,1087.2537722908096,0.0116956807233594
1231856,2017-01-16,7224,1057.0,1057.0,0,1082.2,1077.1691815272063,0.0145460855180595
1231857,2017-01-17,7224,1034.0,1034.0,0,1068.0,1062.779454351471,0.0096826594624455
1231858,2017-01-18,7224,1044.0,1044.0,0,1058.6,1056.519636234314,0.0141361642542511
1231859,2017-01-19,7224,1057.0,1057.0,0,1054.4,1056.679757489543,0.0167271733329263
1231860,2017-01-20,7224,1056.0,1056.0,0,1049.6,1056.4531716596953,0.0165306623315508
1231861,2017-01-23,7224,1044.0,1044.0,0,1047.0,1052.302114439797,0.0144105851659747
1231862,2017-01-24,7224,1045.0,1045.0,0,1049.2,1049.868076293198,0.0094314964975521
1231863,2017-01-25,7224,1052.0,1052.0,0,1050.8,1050.5787175287987,0.0089231607544242
1231864,2017-01-26,7224,1086.0,1086.0,0,1056.6,1062.385811685866,0.0161418405962057
1231865,2017-01-27,7224,1075.0,1075.0,0,1060.4,1066.5905411239107,0.0175207289326518
1231866,2017-01-30,7224,1086.0,1086.0,0,1068.8,1073.060360749274,0.0154386032265994
1231867,2017-01-31,7224,1058.0,1058.0,0,1071.4,1068.040240499516,0.0218823281511134
1231868,2017-02-01,7224,1129.0,1129.0,0,1086.8,1088.3601603330108,0.0357844995085776
1231869,2017-02-02,7224,1132.0,1132.0,0,1096.0,1102.9067735553406,0.0345368987099766
1231870,2017-02-03,7224,1140.0,1140.0,0,1109.0,1115.271182370227,0.0330606260861081
1231871,2017-02-06,7224,1156.0,1156.0,0,1123.0,1128.8474549134849,0.0330589731477464
1231872,2017-02-07,7224,1174.0,1174.0,0,1146.2,1143.8983032756566,0.0252173743951926
1231873,2017-02-08,7224,1201.0,1201.0,0,1160.6,1162.932202183771,0.0077819033077264
1231874,2017-02-09,7224,1177.0,1177.0,0,1169.6,1167.6214681225142,0.0166066167819826
1231875,2017-02-10,7224,1228.0,1228.0,0,1187.2,1187.7476454150096,0.0226434602843569
1231876,2017-02-13,7224,1217.0,1217.0,0,1199.4,1197.4984302766732,0.0250728376810164
1231877,2017-02-14,7224,1210.0,1210.0,0,1206.6,1201.665620184449,0.0257659943806691
1231878,2017-02-15,7224,1213.0,1213.0,0,1209.0,1205.4437467896328,0.0240174529205353
1232830,2017-01-12,7226,1611.0,1611.0,0,1616.6,1612.3004115226342,0.0096231981946942
1232831,2017-01-13,7226,1611.0,1611.0,0,1613.0,1611.8669410150897,0.0036360544610022
1232832,2017-01-16,7226,1587.0,1587.0,0,1607.4,1603.577960676727,0.0064650634244184
1232833,2017-01-17,7226,1566.0,1566.0,0,1597.6,1591.0519737844843,0.0073476875069914
1232834,2017-01-18,7226,1586.0,1586.0,0,1592.2,1589.3679825229897,0.0112731115736791
1232835,2017-01-19,7226,1586.0,1586.0,0,1587.2,1588.2453216819931,0.0113452908425131
1232836,2017-01-20,7226,1588.0,1588.0,0,1582.6,1588.1635477879954,0.0114457100013151
1232837,2017-01-23,7226,1570.0,1570.0,0,1579.2,1582.1090318586637,0.0105692817437187
1232838,2017-01-24,7226,1559.0,1559.0,0,1577.8,1574.4060212391091,0.0091925659562077
1232839,2017-01-25,7226,1579.0,1579.0,0,1576.4,1575.9373474927395,0.0092134977921742
1232840,2017-01-26,7226,1592.0,1592.0,0,1577.6,1581.2915649951597,0.0100975892290373
1232841,2017-01-27,7226,1604.0,1604.0,0,1580.8,1588.8610433301064,0.0105522428465932
1232842,2017-01-30,7226,1628.0,1628.0,0,1592.4,1601.9073622200713,0.0085574756320705
1232843,2017-01-31,7226,1625.0,1625.0,0,1605.6,1609.6049081467145,0.0064468482694641
1232844,2017-02-01,7226,1707.0,1707.0,0,1631.2,1642.0699387644763,0.0197233814104058
1232845,2017-02-02,7226,1632.0,1632.0,0,1639.2,1638.7132925096512,0.033910092462071
1232846,2017-02-03,7226,1649.0,1649.0,0,1648.2,1642.142195006434,0.0339875800354159
1232847,2017-02-06,7226,1697.0,1697.0,0,1662.0,1660.4281300042894,0.0354676995082414
1232848,2017-02-07,7226,1695.0,1695.0,0,1676.0,1671.9520866695264,0.0354213422218325
1232849,2017-02-08,7226,1700.0,1700.0,0,1674.6,1681.301391113018,0.0271853520358933
1232850,2017-02-09,7226,1704.0,1704.0,0,1689.0,1688.867594075345,0.0119738779598298
1232851,2017-02-10,7226,1734.0,1734.0,0,1706.0,1703.9117293835636,0.0126314344528553
1232852,2017-02-13,7226,1741.0,1741.0,0,1714.8,1716.2744862557092,0.0071652092200143
1232853,2017-02-14,7226,1748.0,1748.0,0,1725.4,1726.8496575038062,0.0063545346330801
1232854,2017-02-15,7226,1796.0,1796.0,0,1744.6,1749.8997716692045,0.0108714336280297
1233806,2017-01-12,7229,2348.0,2348.0,0,2343.6,2344.502057613169,0.0029587652564043
1233807,2017-01-13,7229,2320.0,2320.0,0,2340.6,2336.3347050754464,0.0066686010384438
1233808,2017-01-16,7229,2295.0,2295.0,0,2332.2,2322.556470050298,0.0076983857777613
1233809,2017-01-17,7229,2258.0,2258.0,0,2315.2,2301.037646700199,0.0084754808415478
1233810,2017-01-18,7229,2252.0,2252.0,0,2294.6,2284.691764466799,0.0059457086748434
1233811,2017-01-19,7229,2273.0,2273.0,0,2279.6,2280.794509644533,0.010098695750777
1233812,2017-01-20,7229,2266.0,2266.0,0,2268.8,2275.8630064296885,0.009661400118062
1233813,2017-01-23,7229,2302.0,2302.0,0,2270.2,2284.5753376197927,0.0123845478589863
1233815,2017-01-25,7229,2347.0,2347.0,0,2298.0,2309.255705608797,0.0097140383869589
1233816,2017-01-26,7229,2325.0,2325.0,0,2308.4,2314.5038037391982,0.0124410731039623
1233817,2017-01-27,7229,2327.0,2327.0,0,2320.6,2318.669202492799,0.0119535471816268
1233818,2017-01-30,7229,2347.0,2347.0,0,2329.6,2328.112801661866,0.0107530364436709
1233819,2017-01-31,7229,2343.0,2343.0,0,2337.8,2333.0752011079107,0.0109321541101675
1233820,2017-02-01,7229,2316.0,2316.0,0,2331.6,2327.383467405274,0.0081327834606671
1233821,2017-02-02,7229,2323.0,2323.0,0,2331.2,2325.9223116035164,0.0074194074976275
1233822,2017-02-03,7229,2327.0,2327.0,0,2331.2,2326.281541069011,0.007459207383602
1233823,2017-02-06,7229,2347.0,2347.0,0,2331.2,2333.1876940460074,0.007459207383602
1233824,2017-02-07,7229,2335.0,2335.0,0,2329.6,2333.791796030672,0.0078036206953824
1233825,2017-02-08,7229,2320.0,2320.0,0,2330.4,2329.194530687115,0.006174995914956
1233827,2017-02-10,7229,2345.0,2345.0,0,2333.4,2332.419791416496,0.0078111370495366
1233829,2017-02-14,7229,2363.0,2363.0,0,2338.6,2345.408796185109,0.0068276465871829
1233830,2017-02-15,7229,2431.0,2431.0,0,2360.8,2373.93919745674,0.0116340607383523
1234782,2017-01-12,7231,3185.0,3185.0,0,3166.0,3169.1975308641986,0.016474844672953
1234783,2017-01-13,7231,3175.0,3175.0,0,3167.0,3171.1316872428,0.0161644110145589
1234784,2017-01-16,7231,3135.0,3135.0,0,3163.0,3159.0877914952,0.0171450262838786
1234785,2017-01-17,7231,3090.0,3090.0,0,3158.0,3136.058527663467,0.0174438008023094
1234786,2017-01-18,7231,3105.0,3105.0,0,3138.0,3125.7056851089783,0.0077676744902909
1234787,2017-01-19,7231,3170.0,3170.0,0,3135.0,3140.470456739319,0.0143865613302134
1234788,2017-01-20,7231,3175.0,3175.0,0,3135.0,3151.9803044928794,0.0143609247784301
1234789,2017-01-23,7231,3180.0,3180.0,0,3144.0,3161.320202995253,0.0125105296944522
1234790,2017-01-24,7231,3165.0,3165.0,0,3159.0,3162.546801996836,0.0095520896563865
1234791,2017-01-25,7231,3180.0,3180.0,0,3174.0,3168.3645346645576,0.0095520883433331
1234792,2017-01-26,7231,3210.0,3210.0,0,3182.0,3182.243023109705,0.0051572964679675
1234793,2017-01-27,7231,3230.0,3230.0,0,3193.0,3198.1620154064703,0.0053605095418479
1234794,2017-01-30,7231,3175.0,3175.0,0,3192.0,3190.441343604314,0.0107926510409276
1234795,2017-01-31,7231,3160.0,3160.0,0,3191.0,3180.294229069543,0.0107934145456071
1234796,2017-02-01,7231,3195.0,3195.0,0,3194.0,3185.196152713029,0.011843123223462
1234797,2017-02-02,7231,3175.0,3175.0,0,3187.0,3181.79743514202,0.011098343116979
1234798,2017-02-03,7231,3165.0,3165.0,0,3174.0,3176.19829009468,0.0100678911148689
1234799,2017-02-06,7231,3380.0,3380.0,0,3215.0,3244.1321933964537,0.0305354498889642
1234800,2017-02-07,7231,3265.0,3265.0,0,3236.0,3251.088128930969,0.0369957695824697
1234801,2017-02-08,7231,3270.0,3270.0,0,3251.0,3257.39208595398,0.036951930311677
1234802,2017-02-09,7231,3125.0,3125.0,0,3241.0,3213.2613906359866,0.0434072890662568
1234803,2017-02-10,7231,3255.0,3255.0,0,3259.0,3227.174260423991,0.0476476301681127
1234804,2017-02-13,7231,3290.0,3290.0,0,3241.0,3248.1161736159943,0.0349559587110824
1234805,2017-02-14,7231,3290.0,3290.0,0,3246.0,3262.0774490773297,0.0309170169378485
1234806,2017-02-15,7231,3320.0,3320.0,0,3256.0,3281.3849660515534,0.0311009800031115
1235758,2017-01-12,7236,303.0,3030.0,0,3032.0,3037.6543209876545,0.0097242814827609
1235759,2017-01-13,7236,300.0,3000.0,0,3030.0,3025.1028806584363,0.009732119066177
1235760,2017-01-16,7236,296.0,2960.0,0,3020.0,3003.401920438958,0.0112375592135544
1235761,2017-01-17,7236,291.0,2910.0,0,2992.0,2972.2679469593054,0.0076749044266779
1235762,2017-01-18,7236,293.0,2930.0,0,2966.0,2958.178631306204,0.0091715668231805
1235763,2017-01-19,7236,299.0,2990.0,0,2958.0,2968.785754204136,0.0157474043409921
1235764,2017-01-20,7236,296.0,2960.0,0,2950.0,2965.857169469424,0.015762999320169
1235765,2017-01-23,7236,292.0,2920.0,0,2942.0,2950.57144631295,0.0157942839715139
1235766,2017-01-24,7236,289.0,2890.0,0,2938.0,2930.380964208633,0.0145065970493679
1235767,2017-01-25,7236,293.0,2930.0,0,2938.0,2930.253976139089,0.0157584489255243
1235768,2017-01-26,7236,293.0,2930.0,0,2926.0,2930.1693174260595,0.0111828043686447
1235769,2017-01-27,7236,295.0,2950.0,0,2924.0,2936.7795449507066,0.0114531692499366
1235770,2017-01-30,7236,292.0,2920.0,0,2924.0,2931.1863633004714,0.0105635832826582
1235771,2017-01-31,7236,290.0,2900.0,0,2926.0,2920.790908866981,0.0098050752456324
1235772,2017-02-01,7236,290.0,2900.0,0,2920.0,2913.860605911321,0.0066485007366958
1235773,2017-02-02,7236,287.0,2870.0,0,2908.0,2899.2404039408807,0.0074247667592114
1235774,2017-02-03,7236,286.0,2860.0,0,2890.0,2886.1602692939205,0.0044731604390262
1235775,2017-02-06,7236,306.0,3060.0,0,2918.0,2944.106846195947,0.0327786950179519
1235776,2017-02-07,7236,295.0,2950.0,0,2928.0,2946.071230797298,0.0386361184258883
1235777,2017-02-08,7236,304.0,3040.0,0,2956.0,2977.380820531532,0.0402741300938265
1235778,2017-02-09,7236,300.0,3000.0,0,2982.0,2984.920547021022,0.0406429154176192
1235779,2017-02-10,7236,307.0,3070.0,0,3024.0,3013.280364680681,0.0403596333479941
1235780,2017-02-13,7236,307.0,3070.0,0,3026.0,3032.1869097871213,0.027151108603238
1235781,2017-02-14,7236,308.0,3080.0,0,3052.0,3048.124606524748,0.0176721446822879
1235782,2017-02-15,7236,311.0,3110.0,0,3066.0,3068.749737683165,0.0133071819958666
1236734,2017-01-12,7238,315.0,315.0,0,316.8,317.1893004115227,0.0121376961589782
1236735,2017-01-13,7238,315.0,315.0,0,315.8,316.4595336076818,0.0122217760643338
1236736,2017-01-16,7238,315.0,315.0,0,316.0,315.97302240512124,0.0084675526769073
1236737,2017-01-17,7238,307.0,307.0,0,314.2,312.98201493674753,0.0136317564524159
1236738,2017-01-18,7238,310.0,310.0,0,312.4,311.9880099578317,0.0137090784618827
1236739,2017-01-19,7238,319.0,319.0,0,313.2,314.32533997188784,0.0196438781202679
1236740,2017-01-20,7238,318.0,318.0,0,313.8,315.55022664792523,0.0197943264678941
1236741,2017-01-23,7238,313.0,313.0,0,313.4,314.70015109861686,0.0213792070809812
1236742,2017-01-24,7238,312.0,312.0,0,314.4,313.80010073241124,0.0168275539995418
1236743,2017-01-25,7238,314.0,314.0,0,315.2,313.8667338216075,0.0165699621526972
1236744,2017-01-26,7238,316.0,316.0,0,314.6,314.5778225477384,0.0091453398912223
1236745,2017-01-27,7238,312.0,312.0,0,313.4,313.71854836515894,0.0103954732701411
1236746,2017-01-30,7238,308.0,308.0,0,312.4,311.81236557677266,0.0095955577795237
1236747,2017-01-31,7238,303.0,303.0,0,310.6,308.87491038451515,0.0112522191288019
1236748,2017-02-01,7238,312.0,312.0,0,310.2,309.91660692301014,0.0192714857600059
1236749,2017-02-02,7238,319.0,319.0,0,310.8,312.9444046153401,0.0219537077447327
1236750,2017-02-03,7238,282.0,282.0,0,304.8,302.62960307689343,0.0611111736872094
1236751,2017-02-06,7238,277.0,277.0,0,298.6,294.0864020512623,0.061002532627731
1236752,2017-02-07,7238,266.0,266.0,0,291.2,284.7242680341749,0.0614770410590684
1236753,2017-02-08,7238,273.0,273.0,0,283.4,280.81617868944994,0.0607491962418744
1236754,2017-02-09,7238,271.0,271.0,0,273.8,277.5441191263,0.0560607589460171
1236755,2017-02-10,7238,276.0,276.0,0,272.6,277.02941275086664,0.0270764006194305
1236756,2017-02-13,7238,269.0,269.0,0,271.0,274.35294183391113,0.0282540820653596
1236757,2017-02-14,7238,269.0,269.0,0,271.6,272.5686278892741,0.0206023021931196
1236758,2017-02-15,7238,274.0,274.0,0,271.8,273.0457519261828,0.0186061226121708
1237710,2017-01-12,7239,1907.0,1907.0,0,1935.4,1934.0205761316877,0.0063050506056804
1237711,2017-01-13,7239,1923.0,1923.0,0,1929.4,1930.3470507544585,0.0084610915360285
1237712,2017-01-16,7239,1884.0,1884.0,0,1917.8,1914.8980338363056,0.0116008672410823
1237713,2017-01-17,7239,1844.0,1844.0,0,1898.8,1891.2653558908703,0.0129963749083482
1237714,2017-01-18,7239,1850.0,1850.0,0,1881.6,1877.5102372605809,0.013924490544343
1237715,2017-01-19,7239,1873.0,1873.0,0,1874.8,1876.0068248403877,0.0161913874057195
1237716,2017-01-20,7239,1878.0,1878.0,0,1865.8,1876.6712165602585,0.0153177231563025
1237717,2017-01-23,7239,1848.0,1848.0,0,1858.6,1867.1141443735055,0.0142805249198513
1237718,2017-01-24,7239,1838.0,1838.0,0,1857.4,1857.4094295823372,0.0106883334949527
1237719,2017-01-25,7239,1863.0,1863.0,0,1860.0,1859.272953054892,0.0124624281080974
1237720,2017-01-26,7239,1903.0,1903.0,0,1866.0,1873.848635369928,0.0148254561670885
1237721,2017-01-27,7239,1878.0,1878.0,0,1866.0,1875.232423579952,0.0165638794243844
1237722,2017-01-30,7239,1873.0,1873.0,0,1871.0,1874.4882823866349,0.0142225435993106
1237723,2017-01-31,7239,1866.0,1866.0,0,1876.6,1871.6588549244236,0.0140008723569811
1237724,2017-02-01,7239,1862.0,1862.0,0,1876.4,1868.4392366162824,0.0127655828102387
1237725,2017-02-02,7239,1846.0,1846.0,0,1865.0,1860.9594910775215,0.004746852601176
1237726,2017-02-03,7239,1847.0,1847.0,0,1858.8,1856.3063273850148,0.0033576076282384
1237727,2017-02-06,7239,1836.0,1836.0,0,1851.4,1849.53755159001,0.0035163889855588
1237728,2017-02-07,7239,1813.0,1813.0,0,1840.8,1837.3583677266731,0.0051943857061977
1237729,2017-02-08,7239,1803.0,1803.0,0,1829.0,1825.905578484449,0.0048116148708923
1237730,2017-02-09,7239,1830.0,1830.0,0,1825.8,1827.2703856563,0.0103835233559146
1237731,2017-02-10,7239,2035.0,2035.0,0,1863.4,1896.513590437533,0.0496011291442862
1237732,2017-02-13,7239,2043.0,2043.0,0,1904.8,1945.3423936250224,0.0485218387248519
1237733,2017-02-14,7239,2053.0,2053.0,0,1952.8,1981.2282624166812,0.0460268257195465
1237734,2017-02-15,7239,2097.0,2097.0,0,2011.6,2019.818841611121,0.0430709954071764
1238686,2017-01-12,7240,2340.0,2340.0,0,2377.2,2373.703703703704,0.0072390324811363
1238687,2017-01-13,7240,2367.0,2367.0,0,2365.2,2371.4691358024693,0.0117137648145742
1238688,2017-01-16,7240,2333.0,2333.0,0,2352.6,2358.6460905349795,0.0120026269747549
1238689,2017-01-17,7240,2288.0,2288.0,0,2338.6,2335.0973936899863,0.0128490120285098
1238690,2017-01-18,7240,2292.0,2292.0,0,2324.0,2320.731595793324,0.012645951907785
1238691,2017-01-19,7240,2311.0,2311.0,0,2318.2,2317.487730528883,0.0137876835822757
1238692,2017-01-20,7240,2329.0,2329.0,0,2310.6,2321.325153685922,0.0129199291620317
1238693,2017-01-23,7240,2310.0,2310.0,0,2306.0,2317.5501024572814,0.0118133461928364
1238694,2017-01-24,7240,2310.0,2310.0,0,2310.4,2315.033401638188,0.0067116858336522
1238695,2017-01-25,7240,2341.0,2341.0,0,2320.2,2323.6889344254587,0.0084211661796208
1238696,2017-01-26,7240,2364.0,2364.0,0,2330.8,2337.1259562836394,0.0086278978981046
1238697,2017-01-27,7240,2368.0,2368.0,0,2338.6,2347.417304189093,0.0084866988523907
1238698,2017-01-30,7240,2340.0,2340.0,0,2344.6,2344.944869459396,0.0098022852039489
1238699,2017-01-31,7240,2292.0,2292.0,0,2341.0,2327.296579639597,0.0144479430278667
1238700,2017-02-01,7240,2333.0,2333.0,0,2339.4,2329.197719759732,0.0156646159289301
1238701,2017-02-02,7240,2445.0,2445.0,0,2355.6,2367.798479839821,0.0267392837348986
1238702,2017-02-03,7240,2471.0,2471.0,0,2376.2,2402.1989865598807,0.0266149802902659
1238703,2017-02-06,7240,2461.0,2461.0,0,2400.4,2421.799324373254,0.025310961986898
1238704,2017-02-07,7240,2450.0,2450.0,0,2432.0,2431.1995495821693,0.0210514209285491
1238705,2017-02-08,7240,2495.0,2495.0,0,2464.4,2452.466366388113,0.0210770288594457
1238706,2017-02-09,7240,2443.0,2443.0,0,2464.0,2449.3109109254087,0.0151916034515163
1238707,2017-02-10,7240,2539.0,2539.0,0,2477.6,2479.207273950273,0.0231818326038712
1238708,2017-02-13,7240,2549.0,2549.0,0,2495.2,2502.4715159668485,0.0226336144962283
1238709,2017-02-14,7240,2544.0,2544.0,0,2514.0,2516.314343977899,0.022339879495653
1238710,2017-02-15,7240,2575.0,2575.0,0,2530.0,2535.8762293186,0.0217715121777042
1239662,2017-01-12,7241,721.0,721.0,0,707.4,710.2592592592594,0.0170697125667788
1239663,2017-01-13,7241,705.0,705.0,0,705.6,708.5061728395062,0.0201589993105815
1239664,2017-01-16,7241,682.0,682.0,0,701.2,699.6707818930042,0.0242760871201688
1239665,2017-01-17,7241,673.0,673.0,0,696.2,690.7805212620028,0.0244747570177472
1239666,2017-01-18,7241,692.0,692.0,0,694.6,691.1870141746685,0.0291659553337501
1239667,2017-01-19,7241,701.0,701.0,0,690.6,694.4580094497791,0.0253180569320442
1239668,2017-01-20,7241,700.0,700.0,0,689.6,696.3053396331861,0.0235084145449629
1239669,2017-01-23,7241,688.0,688.0,0,690.8,693.5368930887907,0.018736590349004
1239670,2017-01-24,7241,678.0,678.0,0,691.8,688.3579287258606,0.0190166225443498
1239671,2017-01-25,7241,692.0,692.0,0,691.8,689.5719524839071,0.0165840602021645
1239672,2017-01-26,7241,697.0,697.0,0,691.0,692.0479683226048,0.0156399385151044
1239673,2017-01-27,7241,696.0,696.0,0,690.2,693.3653122150699,0.0156399760393112
1239674,2017-01-30,7241,689.0,689.0,0,690.4,691.91020814338,0.0140335782905434
1239675,2017-01-31,7241,670.0,670.0,0,688.8,684.6068054289201,0.0182180916339128
1239676,2017-02-01,7241,693.0,693.0,0,689.0,687.4045369526134,0.0227861443188042
1239677,2017-02-02,7241,742.0,742.0,0,698.0,705.6030246350756,0.0384385576675644
1239678,2017-02-03,7241,741.0,741.0,0,707.0,717.4020164233838,0.0384306719824428
1239679,2017-02-06,7241,724.0,724.0,0,714.0,719.6013442822559,0.0407373935415751
